Start (HH:MM:SS),End (HH:MM:SS),Segment
0:03:45,0:03:50,"Zapravo sam radio na drugoj strani SDK-a, radio sam na samom novinskom stolu, na nekim prava i na tome kako se tamo staviti na popis."
0:03:50,0:03:52,"Međutim, nisam radio na kupovnoj strani."
0:03:52,0:04:01,"Dakle, ono što imamo danas, prema mom razumijevanju, je potomak onoga što je bila funkcija ponavljajuće pretplate novinskog stola."
0:04:01,0:04:01,"Da, točno."
0:04:02,0:04:04,Nevjerojatno je koliko dugo neke stvari mogu ostati u Appleu.
0:04:04,0:04:07,"To je kao da su osnovni podaci postojali petnaest, dvadeset godina, nešto u tom stilu."
0:04:08,0:04:11,"Da, to je nešto što nikad ne umire, samo se razvija s vremenom."
0:04:11,0:04:13,"Ali, da, to je točno, to je bio taj proizvod."
0:04:13,0:04:20,"I tako sam dobio prvi uvid u to koliko prihoda se može zaraditi, pogotovo s pretplatom."
0:04:20,0:04:27,"Zbog toga što su ljudi navikli na pretplate za časopisnu industriju, nitko nije imao problema s prijavom na godišnju pretplatu."
0:04:27,0:04:29,To je jednostavno bilo logično.
0:04:29,0:04:35,"Imali smo sreće što smo bili tamo prvog dana novinskog kioska, posebno za iPad, gdje je stvarno eksplodirao."
0:04:35,0:04:39,I to je mjesto gdje sam shvatio vrijednost toga da sam tamo prvog dana.
0:04:39,0:04:44,"Ako možete privući pozornost Applea i biti predstavljen, ostanete na tim popisima za jako dugo vremena."
0:04:45,0:04:50,Dvije publikacije bile su u top deset novina gotovo godinu dana.
0:04:51,0:04:54,I to je kao da je priljev prihoda bio lud.
0:04:54,0:04:56,I imao sam pristup svemu tome jer sam sve sam izgradio sam.
0:04:56,0:05:00,"Dakle, nekako sam izradio izvješća za glavnog direktora tvrtke i sve ostalo."
0:05:00,0:05:04,"I to je mjesto gdje sam vidio više puta svoj prihod, kao da je to bilo samo na pretplati."
0:05:04,0:05:06,"I pomislio sam, hmm, ovo je stvarno zanimljivo."
0:05:06,0:05:08,Morat ću se u to upuštati jednog dana.
0:05:08,0:05:09,To je zanimljivo.
0:05:09,0:05:14,Nikad nisam čuo toliko pohvalnih recenzija i pohvala za novinski kiosk.
0:05:14,0:05:26,"A za one koji vjerojatno nikad nisu vidjeli novinski kiosk, to je zapravo bila ikona na radnoj površini ili na početnom zaslonu samo za iPadove, mislim da je na početku bilo nešto što se moglo pristupiti."
0:05:27,0:05:31,"I izgledalo je, bilo je još u skevomorfnim danima, što je bilo sjajno."
0:05:31,0:05:34,Izgledalo je kao polica za knjige.
0:05:34,0:05:37,"Baš kao i Apple iOS V-a, vibracije o cijeloj stvari."
0:05:37,0:05:41,"Uključili biste i onda bi bili poput, a imali su i veće ikone aplikacija."
0:05:41,0:05:43,Nisu bile poput standardnih Squirrels.
0:05:43,0:05:43,"Bile su poput knjiga, mislim."
0:05:44,0:05:44,Ali je li to bilo?
0:05:45,0:05:48,Moralo je biti i poveznica na trgovinu aplikacijama.
0:05:48,0:05:51,"Pretpostavljam da je bilo, da biste pronašli vijesti."
0:05:51,0:05:53,"Da, bilo je, to vas odvodi ravno do odjeljka za kioske aplikacija."
0:05:54,0:05:54,"Da, pa evo, zar ne?"
0:05:55,0:05:56,Kao da ste dva dodira dalje.
0:05:56,0:06:01,"Ako ste na vrhu popisa aplikacija za kioske, to je stvarno snažan kanal, zar ne?"
0:06:01,0:06:01,Da.
0:06:02,0:06:09,"Svi ostali, čuo sam za to, žale se jer je bilo kao, oh, želim da se moja aplikacija zakopava pod drugim, kao što je to bilo prije mapa, zar ne?"
0:06:09,0:06:11,"Dakle, bilo je kao da je to bilo drugo."
0:06:11,0:06:12,To je kao da je na početnom zaslonu još jedan stupanj.
0:06:13,0:06:14,To je stvarno fascinantno.
0:06:14,0:06:26,"To seže i u prošlost, u vrijeme prije svih izmjena uredničkog ureda trgovine aplikacijama za iOS i svega ostalog, kada je razvoj poslovanja s Appleom zaista bio ogroman kanal."
0:06:26,0:06:32,"Kao da bi se to moglo pokrenuti i da bi vas predstavili i postali jedna od njihovih omiljenih aplikacija, kao da bi se to zaista moglo."
0:06:32,0:06:36,"Znate, vjerojatno je bilo i dvije redove manje aplikacija u to vrijeme nego što ih ima sada."
0:06:36,0:06:38,"Dakle, malo drugačiji svijet."
0:06:38,0:06:39,"Da, sigurno."
0:06:39,0:06:45,I to je bio početak prilagođenih ikona na neki način jer ste mogli imati prilagođene umjetnine koje su bile na tom polju novih stvari.
0:06:45,0:06:46,"Promijenili ste naslovnicu, zar ne?"
0:06:46,0:06:46,Da.
0:06:47,0:06:47,"Da, točno."
0:06:47,0:06:51,I bilo je kao da je na početnom zaslonu svih bilo ikona.
0:06:51,0:06:52,Nitko nije imao ništa za punjenje.
0:06:53,0:06:56,"Dakle, svi bi dodirnuli na nju, dodirnuli trgovinu."
0:06:56,0:07:00,"A onda, ako ste bili u prvih deset, bili biste tamo i ljudi bi preuzeli aplikaciju i vjerojatno bi je isprobali."
0:07:00,0:07:04,"Barem bi se prijavili na besplatni probni period, ali da, pretplatili bi se na taj način."
0:07:04,0:07:12,"Dakle, prije nekoliko godina imate iskustva s pretplatama i započeli ste s Cardpointersom kao stranskim projektom, zar ne?"
0:07:12,0:07:20,I što je bilo vaše punopravno radno mjesto u to vrijeme i kako je bilo izgraditi Cardpointers noću i vikendom?
0:07:21,0:07:24,"Da, bilo je iscrpljujuće, barem tako kažem."
0:07:24,0:07:27,"Stoga sam započeo, zapravo se razvio na nekoliko različitih načina."
0:07:27,0:07:34,"To je nešto na čemu sam počeo raditi prije otprilike osam godina, kada sam se zaista posvetio hobiju nagrađivanja kreditnih kartica."
0:07:34,0:07:44,"Izradio sam aplikaciju koja nije dobila previše poticaja, a na kraju sam je zatvorio jer je bila slična u nekim dijelovima funkcionalnosti kao što su kartice za pokazivače."
0:07:44,0:07:52,Ponovo sam pokrenuo velik dio baze podataka i neke druge stvari koje sam tamo radio kao Facebook bot kad su prvi put najavljeni za Messenger botte.
0:07:52,0:07:56,Stvarno sam mislio da će to biti moj veliki proboj i da ću biti tamo za zlatnu groznicu.
0:07:56,0:07:57,Ništa se nije dogodilo.
0:07:58,0:08:00,"Dakle, vrlo, vrlo malo korisnika."
0:08:00,0:08:05,"A onda sam se pomaknuo nekoliko godina un, još uvijek sam imao isti problem s nagradama kreditnih kartica."
0:08:05,0:08:11,"I tako sam na trećem pokušaju izradio naprednu web aplikaciju, testirao svoju ideju."
0:08:12,0:08:20,"Pokušavao sam ne pasti u zamku u koju pasti mnogi programeri, što je samo razvijanje, razvijanje, razvijanje i nikad zapravo ne osiguravanje da postoji primjena i ne trženje."
0:08:21,0:08:31,"I tako sam nekako testirao koncept jednostavnom web aplikacijom koju sam sastavio u tjedan ili dva, koristeći puno stvari iz baze podataka koje sam izradio u prethodnim godinama za prekinute projekte."
0:08:32,0:08:35,I odmah sam stekao dobar poticaj i pročitala sam je.
0:08:36,0:08:37,Objavio sam o njoj.
0:08:37,0:08:44,"Mislim da je bilo oko stotinu korisnika prvog dana, što je već premašilo moje očekivanja i više nego što je to učinila verzija Messenger Bot."
0:08:45,0:08:54,"I obećala sam sebi da neću graditi aplikaciju za iOS, što je uvijek bila moja prva ljubav kad je u pitanju razvoj."
0:08:54,0:09:03,"I tako sam se prisilila da pričekam dok ne dođem do, mislim da je bilo pet tisuća korisnika samo putem web aplikacije prije nego što prestanem graditi aplikaciju za iOS."
0:09:03,0:09:06,"To je tako sjajno, poput eksperimenta s marshmallowom, zar ne?"
0:09:07,0:09:12,Uvijek sam čula gdje mjeri kao odgođena zadovoljna stvar.
0:09:12,0:09:15,"Kao da možete ostaviti marshmallow, dječak može ostaviti marshmallow na stolu."
0:09:15,0:09:17,"ćemo dobiti dva marshmallowa kasnije, zar ne?"
0:09:17,0:09:17,To je istinito.
0:09:17,0:09:39,"U razvoju, preskakivanje naprijed ili želja da radite ono što vam se čini zanimljivim i preskočite taj trud, znate, jer ako možete napraviti loš proizvod koji vam se čini da je vjerojatno, ako biste došli do njega ne znajući kakav je njegov cilj, možda biste i ja zapravo htjeli pitati o tome, ali možda biste se okrenuli prema njemu ili rekli da je previše ružan ili neupotrebljiv ili što god."
0:09:39,0:09:42,"Ali ako možete nagovoriti ljude da to koriste, onda ste dobri, zar ne?"
0:09:42,0:09:46,Jer onda je to samo polirano i sjajno.
0:09:46,0:09:52,"Dakle, pitat ću se za vašu progresivnu web aplikaciju za one koji slušaju, što znači samo web-stranicu za trenutak."
0:09:52,0:09:55,"To je zapravo izgledalo kao aplikacija, zar ne?"
0:09:55,0:10:00,"Eh, ili ste je stavili u aplikacijski spremnik u trgovini ili ste samo imali.com na koji ste otišli?"
0:10:00,0:10:02,"Ne, to je bila doslovno samo, eh, samo web-stranica."
0:10:03,0:10:05,Tada je bila gitcardpointers.com i to je sve što je radila.
0:10:06,0:10:06,"Eh, stvarno jednostavno."
0:10:07,0:10:09,Koristila je veliku bazu podataka kartica koje sam izgradio tijekom godina.
0:10:10,0:10:16,"Eh, ali da, to je samo, eh, samo vrlo jednostavna web-stranica napisana u prikazu i optimizirana za, eh, iPhone i Android zaslone veličine."
0:10:16,0:10:23,"Imala je prijave i sve to ili je to bila samo, eh, samo, eh, samo, eh, samo, eh, web-stranica na koju ste mogli otići?"
0:10:23,0:10:29,"Da, ne, sve je bilo temeljeno na, na, na korisničkim ID-ovima, eh, što je bilo važno i za neke stvari koje ćemo vjerojatno razmotriti kasnije."
0:10:29,0:10:33,"Kasnije, kad je u pitanju stvarno kontaktiranje korisnika i ponuđivanje popusta i sve ostalo."
0:10:33,0:10:37,Ali uvijek je bilo potrebno imati korisničke račune jer je sve bilo povezano s korisničkim zapisom.
0:10:37,0:10:39,Na taj način ljudi su se mogli prijaviti na više uređaja.
0:10:39,0:10:44,"I znao sam da ću dugoročno nadati da će biti uspješno, tako da mogu izgraditi aplikaciju za iPhone i Android."
0:10:44,0:10:44,Da.
0:10:44,0:10:45,I nekako je proširiti.
0:10:46,0:10:48,"Pa, oprostite, još jedna posljednja pitanja o PW-u."
0:10:48,0:10:55,"Kakve su neke od odluka koje ste morali donijeti, gdje je vaše srce u izgradnji sjajne aplikacije za iOS, zar ne?"
0:10:55,0:10:58,Ali morali ste reći: Neću se brinuti o tome.
0:10:58,0:11:00,Samo ću to učiniti da radi za testiranje korisnika.
0:11:00,0:11:02,Kakve su neke od kuta koje ste izrezali?
0:11:02,0:11:06,"Pa, mislim, naravno, View je vrlo drugačija tehnologija, a izgradnja za web je vrlo drugačija."
0:11:06,0:11:10,"To su vrlo različite mogućnosti, ali što su neke od stvari na koje ste morali biti poput: Neću to raditi sada."
0:11:11,0:11:14,Umjesto toga ću se usredotočiti na ove stvari dok ne budem spreman.
0:11:14,0:11:15,Da.
0:11:15,0:11:24,"Mislim da sam samo išao na vrstu osnovne funkcionalnosti, rješavajući taj slučaj upotrebe, koji je bio koji je kartica koju koristim za koji kupovinu kako bih povećao bodove i uštedio novac."
0:11:24,0:11:28,"Dakle, to je bila osnovna funkcionalnost i u tom trenutku nisam bio previše zabrinut zbog monetizacije."
0:11:28,0:11:30,Bilo je to samo nešto što sam izgradio na strani.
0:11:30,0:11:34,Tada sam radio za neku drugu tvrtku.
0:11:34,0:11:43,"Dakle, ovo je zapravo samo nešto što sam sastavio noću i vikendom i nisam želio uložiti previše u to u smislu vremena i novca jer sam samo."
0:11:43,0:11:46,"Jer, samo iz svega što sam prije radio, nikad se nije doista potaknulo."
0:11:46,0:11:55,"I pokušavao sam pronaći pravu ideju i, znate, iterirati na ovoj ideji, znate, tijekom mnogo, mnogo godina, a ništa se nije potaknulo dok se ovaj nije naposljetku potaknuo."
0:11:55,0:11:58,"Da, i dok ne dobijete prvi znak poticaja, ne želite previše ulagati, zar ne?"
0:11:59,0:12:04,"Što mislim da je samo, znate, zahtijeva mudrost, ali to je vjerojatno potrebno nekoliko puta, zar ne?"
0:12:04,0:12:06,Previše ulagati u projekte koji nemaju poticaj.
0:12:06,0:12:10,"A onda ste poput, dobro, mislim da ću ovaj put pokušati učiniti jeftino i vidjeti koliko ćemo doći."
0:12:10,0:12:12,"Da, puno se učiš od neuspjeha, to je sigurno."
0:12:13,0:12:13,Da.
0:12:13,0:12:20,A monetizirali ste li web aplikaciju putem pretplate ili poveznica za pridruživanje ili je bilo kakve monetizacije ranije?
0:12:20,0:12:26,"Da, pa tada je poslovni model koji većina ljudi u ovom prostoru slijedi prijava kreditnim karticama."
0:12:27,0:12:28,To je veliki posao.
0:12:29,0:12:34,"Ako nekoga uputite na pravu kreditnu karticu, može isplatiti stotine dolara jer su ti kupci zaista vrijedni za banke."
0:12:34,0:12:42,"A onda kad dobijete kreditnu karticu, cijeli posao, tako su postali tvrtka vrijedna milijardu dolara, sedam milijardi dolara ili bilo što drugo zbog čega su preuzete."
0:12:42,0:12:48,"Da, isto je s tim tipom za bodove, kao što su sve aplikacije za blogove, svi blogeri i mnoge aplikacije i slično u ovom prostoru."
0:12:48,0:12:50,Moji su konkurenti uglavnom to njihov poslovni model.
0:12:51,0:12:53,Ne oslanjaju se na pretplate ili bilo kakve neto kupnje.
0:12:54,0:12:57,"Dakle, to je bilo razmišljanje koje sam imao na početku."
0:12:57,0:13:03,mi je trebalo mjesecima da zapravo uspostavim odnos s bilo kojom bankom jer nitko ne želi razgovarati s nekim tipom koji radi web aplikaciju.
0:13:03,0:13:04,Ne razumiju što je to.
0:13:05,0:13:06,Ne vide vrijednost u tome.
0:13:07,0:13:13,"Čak i kad je aplikacija izašla, bilo je još uvijek jako teško napraviti sljedeći korak i postaviti te poveznice."
0:13:13,0:13:17,"Jednostavno nisu htjeli riskirati, ali ja sam samo nadala da će na kraju shvatiti."
0:13:18,0:13:21,"Dakle, nastavila sam graditi i dobivala sam poticaj."
0:13:21,0:13:33,"I tako, u kojem trenutku ste krenuli i izgradili aplikaciju, a onda je to počelo savijati krivulju rasta?"
0:13:33,0:13:33,Da.
0:13:33,0:13:37,"Da, pa sam počeo razvijati aplikaciju kad sam dosegao pet tisuća korisnika."
0:13:37,0:13:41,Mislim da sam bio pet korisnika manje na WWDC-u 2019.
0:13:41,0:13:41,godine.
0:13:41,0:13:42,Lijepo.
0:13:42,0:13:48,"Dakle, to je bio cilj koji ste imali na zidu ili nešto u tom stilu, ne mogu dodirnuti Xcode dok ne dođem do pet tisuća korisnika."
0:13:48,0:13:51,Bilo je to pet tisuća kumulativnih korisnika ili mjesečnih aktivnih?
0:13:51,0:13:53,"Ne, samo pet tisuća ukupnih korisnika."
0:13:53,0:13:56,Želim se uvjeriti da je pet tisuća ljudi volio ono što sam izgradio.
0:13:56,0:13:56,"Da, to je mnogo."
0:13:57,0:14:00,"Dakle, da, pa kad su na WWDC-u 2019."
0:14:00,0:14:04,"godine najavili Swift UI, a ja uvijek volim igrati se s novim stvarima."
0:14:04,0:14:08,Mislim da imam to zajedničko s mnogim programerima.
0:14:08,0:14:15,Volimo imati neku vrstu igrišta s novim stvarima koje se svake godine najavljujuio SwiftUI i to mi se činilo sjajnim učenjem.
0:14:15,0:14:16,Bio je prilično lagan.
0:14:17,0:14:18,Mogao sam sastaviti korisničko sučelje.
0:14:18,0:14:20,Počeo sam raditi na tom prototipu.
0:14:21,0:14:30,Večeras nakon posla u New Yorku radio sam na tome i počeo sam dobivati osnovnu konceptualnu verziju iPhonea te web aplikacije.
0:14:30,0:14:33,Izradio sam je tijekom ljeta.
0:14:34,0:14:38,"Bio sam tamo prvog dana za IOS, što je to, trinaest?"
0:14:38,0:14:40,IOS trinaest izdanje.
0:14:40,0:14:41,Bilo je to četrnaest?
0:14:42,0:14:43,"Ne, trinaest."
0:14:43,0:14:47,U posljednji trenutak sastavio sam aplikaciju za sat.
0:14:48,0:14:54,"Jer sam Apple Watch volio mnogo godina i imao sam aplikaciju za sat prije, u prethodnoj verziji koju sam napravio prije mnogo godina."
0:14:54,0:14:59,"I da, nekako sam je sastavio u posljednji tjedan ili dva, neposredno prije datuma lansiranja."
0:14:59,0:15:03,I pokazalo se da sam uspio doći do prave osobe u Appleu.
0:15:03,0:15:08,Bila je predstavljena kao potpuno neovisna aplikacija za sat kad su to upravo najavili.
0:15:09,0:15:16,"I posljedično, Apple je na kraju vrlo snažno predstavio aplikaciju za sat za IOS 13 i WatchOS 6, bilo da je to bilo šest tada."
0:15:17,0:15:25,"I to je uzrokovalo ogroman priljev korisnika do te mjere da sam osvježavao statistike i bilo je kao da je bilo tri, četiri korisnika svakih šest mjeseci."
0:15:25,0:15:27,"Svake sekunde imali su tri, četiri korisnika i to je samo skočilo gore."
0:15:27,0:15:29,"Ja sam pomislio, dobro, evo pet tisuća."
0:15:29,0:15:30,Kao da sam daleko iza te granice.
0:15:30,0:15:37,"Dakle, sad ću postaviti neke tehničke, tehničke, kao što su pitanja o Wheatsu, ali to je bila samostalna web aplikacija ili, oprostite, samostalna aplikacija za gledanje."
0:15:37,0:15:46,"Mogu li korisnici samo se prijaviti i registrirati putem nje ili su to bili samo anonimni korisnici koje ste pratili ili koliko, kakvu ste funkcionalnost stavili u to male, male uređaj?"
0:15:46,0:15:47,"Da, tako da je bilo prijavljivanje putem Applea."
0:15:47,0:15:49,To je bilo prvo što je najavljeno.
0:15:49,0:15:50,"Dakle, to je bilo savršeno."
0:15:50,0:15:52,"Bilo je samo jedno klikanje, potvrdite i sve je u redu."
0:15:52,0:15:53,I stvara se račun.
0:15:53,0:15:56,"Tehnološka inovacija koja pomiče stvari naprijed, zar ne?"
0:15:56,0:15:58,To nije moglo biti moguće prije toga.
0:15:58,0:15:58,"Da, točno."
0:15:58,0:15:59,Mislim da je to bilo ključno.
0:15:59,0:16:02,"Inače, unos teksta za stvaranje računa ne bi radio za nas sat."
0:16:03,0:16:05,"Dakle, prijava putem Applea savršeno je odgovarala iPhoneu i satu."
0:16:05,0:16:08,Mislim da je to također pomoglo u dobivanju te Apple značajke.
0:16:08,0:16:12,"Ali, da, mislim da su se korisnici prijavili, ljudi su to isprobavali prvi put prijavom putem Applea."
0:16:12,0:16:17,"Dobio sam, ehm, neku dobru pozornost za to, ehm, za mjesec dana ili nešto prije nekih testnih letova."
0:16:17,0:16:26,"Dakle, da, to je definitivno bilo super korisno i, i to je bilo sjajno jer su mi dali adresu e-pošte za korisnika koju sam mogao upotrijebiti samo za slanje e-pošte, što je fantastično za zaštitu njihove privatnosti."
0:16:26,0:16:29,"Dakle, pobrinite se da nitko drugi nikad ne može, znate, upotrijebiti to za kontakt s njima."
0:16:29,0:16:33,Ali onda imam način da im ponudim popuste i sve ostalo kasnije.
0:16:34,0:16:39,"Ali, ehm, da, stvarno je zahvaljujući tom pokretanju i, ehm, Appleovoj uredničkoj ekipi koja me stavila na te popise značajki."
0:16:39,0:16:42,Ima li na popisu značajki koje je aplikacija uspjela nekako pokrenuti i dobiti neku potporu?
0:16:42,0:16:45,"Rekao sam da su ti dani prošli, ali nisu."
0:16:45,0:16:55,"I dalje možete osvojiti veliku pobjedu u trgovini aplikacijama ako igrate, znate, ako ste tamo, radite stvari zbog kojih je Apple uzbuđen i objektivno je cool, zar ne?"
0:16:55,0:16:58,Kao da iskorištavate njihovu tehnologiju na više novih načina.
0:16:58,0:16:59,Oni će.
0:16:59,0:17:01,Jeste li učinili nešto da biste privukli njihovu pozornost?
0:17:01,0:17:04,Jeste li se obratili ili pokušali privući njihovu pozornost?
0:17:05,0:17:10,"Da, podnijeli sam promotivni obrazac koji možete izraditi, ali inače nisam imao nikakvih kontakata u Appleu."
0:17:10,0:17:12,Kao da nema ništa posebno u tome.
0:17:12,0:17:16,Nikad nisam razgovarao s nikim u Appleu prije izlaska.
0:17:16,0:17:18,Bilo je samo pitanje popunjavanja tog promotivnog obrazca i nadanja da će se to dogoditi.
0:17:18,0:17:20,"Dakle, to je bila vijest za vas kad je stigla."
0:17:20,0:17:23,"Da, prijatelj mi je poslao nešto poput: Eh, vi ste predstavljeni u trgovini aplikacijama."
0:17:23,0:17:24,Ja sam rekao: Što?
0:17:25,0:17:25,To je točno.
0:17:25,0:17:29,"A onda sam počeo provjeravati statistike i rekao: O, dobro, wow, to ima smisla."
0:17:29,0:17:29,To je dobro.
0:17:29,0:17:30,I sve je išlo na isti sustav.
0:17:31,0:17:34,Temeljio se na istom stražnjem dijelu kao i vaš PWA i sve to.
0:17:35,0:17:37,"Dakle, to je bilo samo nastavak istog projekta."
0:17:37,0:17:43,"Da, smiješno je da je API koji pokreće web aplikaciju, koja je još uvijek aktivna, cijelo vrijeme bio kompatibilan s natrag."
0:17:43,0:17:48,"Dakle, svaki korisnik koji je kreiran prvog dana i dalje ima sve svoje informacije, nikad nije imao problema i i dalje se povezuje s njim."
0:17:48,0:17:49,"To je dobar argument, čovječe."
0:17:49,0:17:52,"Mnogi ljudi pokušavaju preskočiti cijelo to, kao što je prijava i slično."
0:17:52,0:17:56,Ali postoji mnogo korisničkih prednosti ako to dobro radite i radite od početka.
0:17:56,0:18:04,"Vidim puno aplikacija koje sada počinju rasti i misle: O, nikad nismo to zahtijevali, što je dobar savjet."
0:18:04,0:18:08,"Ne želite dodatne trenja u procesu registracije, ali ne znam."
0:18:08,0:18:15,"Mislim da ako vaša aplikacija nije jako, jako tanka, mislim da postoji mnogo dobrih argumenata za proces registracije računa."
0:18:16,0:18:23,"Čak i ako izgubite neke ljude, prednosti za posao i korisnika, iskreno, kao što je dolje, vrijede trenja registracije."
0:18:23,0:18:24,"Dakle, to je sjajno."
0:18:24,0:18:30,"Da, u osnovi, svaki bloger ima malo gubitka, ali nije dovoljno da se brine."
0:18:30,0:18:33,"Upravo su to korisnici koji će vam i tako promijeniti život, zar ne?"
0:18:33,0:18:33,"Da, točno."
0:18:34,0:18:37,"A ako je to prijava jednim dodirom i nešto čemu možete vjerovati, kao što to nije prijava na Facebook, zar ne?"
0:18:37,0:18:38,To je prijava putem Applea.
0:18:39,0:18:42,"I tako postoji određena inherentna pouzdanost, ali postoji i zbunjenost, što je sasvim druga stvar."
0:18:42,0:18:47,"Ali, da, sjajno je imati korisničke račune kako biste ih mogli kontaktirati."
0:18:47,0:18:56,"Dakle, mislim da je dio ključa, Jacob, u onome što ste upravo rekli, da, znate, u starim danima plaćenih aplikacija, Appleovih značajki, automatski bi to bio priljev prihoda."
0:18:57,0:19:04,"Danas možete dobiti ogroman priljev korisnika od toga da se predstavite, ali morate to pretvoriti u posao."
0:19:04,0:19:07,"Dakle, znate, društvena aplikacija koja je besplatna i postaje viralna."
0:19:07,0:19:10,"Znate, ako imate taj virusni ciklus, može ići."
0:19:10,0:19:13,"Ali toliko je aplikacija da se samo istaknu, dobiju puno korisnika."
0:19:13,0:19:14,Ne zadržavaju te korisnike.
0:19:14,0:19:16,Ne monetiziraju te korisnike.
0:19:16,0:19:18,"I onda, znate, jednostavno ne funkcionira."
0:19:18,0:19:18,Da.
0:19:18,0:19:25,"Da nemate tu e-poštnu listu, kao što je ona mogla nestati i doći i otići, možda ne biste mogli pretvoriti to u ništa, zar ne?"
0:19:25,0:19:30,"Da nemate tu grupu kojoj možete ponovno prodati i ponovno se uključiti, koja je zainteresirana."
