Start (HH:MM:SS),End (HH:MM:SS),Segment
0:04:30,0:04:55,"Evo ja sam u razgovoru sa Matijom i sa Mišom rekao da bi možda dobro bilo skrenuti pažnju na odnos prema radu pogotovo mladima kojih evo hvala Bogu u zajednici najviše i koji tek sada stupaju, počinju raditi jer kroz ove godine rada sam nekako uvidio da odnos prema radu se mijenja i to nažalost sve na gore."
0:04:56,0:05:03,I naravno da su oni onda odmah ubacili mene da ja to odradim iako to nije bila početna ideja.
0:05:05,0:05:13,Tako da evo ja ću pokušati ovih tri i pol četiri sata ispredavati jedan osobni pristup prema radu i prema duhu.
0:05:13,0:05:14,"Bit će pauza, ne brinite se."
0:05:16,0:05:22,"Ne bih želio da ispane da nekoga prozivam, nego, ali bit će imena."
0:05:24,0:05:26,Vidim neki već izlaze.
0:05:29,0:05:44,"Na ovi koji su radili kod mene, kad me najavio Mati, onda sam shvatio da stvarno je dosta njih iz zajednice radilo kod mene, ali vrlo malo ih se vratilo tako da i to dosta govori o mojoj kompatibilnosti sa jučerašnjom temom, ali nema veze, nastavit."
0:05:45,0:06:02,"Znači više bih htio da kroz ova moja iskustva i neke greške koje sam radio kroz posao da donesem neke zaključke koji bi pomogli vama koji tek počinjete raditi ili ste ili već lagano radite, a vjerojatno će koristiti nekimaima koji već duže rade."
0:06:03,0:06:11,"Tako da ne znam, evo da izbjegnete te neke greške i da pođete o radu razmišljati na jedan pozitivniji način."
0:06:12,0:06:16,Također bih htio da dođe do nekih rješenja za sve nas koji imamo djecu.
0:06:17,0:06:37,"Znači kako na pravilan način pomoći djeci da od najranijih dana steknu pozitivan odnos prema radu, zdrav odnos prema radu i neke radne navike jer to je po meni iz mog iskustva vrlo važno, znači kako za njih tako i za cijelu zajednicu i za cijeluelo društvo."
0:06:38,0:06:52,I naravno pošto smo mi molitvena zajednica pokušat ćemo pokazati koliko je za nas bitan taj duhovni dio u radu koji je po mom mišljenju i iz mog nekog iskustva u radu presudan te kako u svakodnevni život donijeti isisa.
0:06:54,0:07:06,Kako sam muškarac i građevinske struke to će vjerojatno biti bliže malo i muškarcima i građevinarima za promjene malo tog agronomskog lobija koji je u zajednici.
0:07:08,0:07:11,Koliko sam Matijao slišao skoro sam OPG otvorio.
0:07:14,0:07:24,"I propo od toga u ovoj mojoj najavi, plakatu za Nagorja, ja sam očekivao stvarno da će biti prvi vjesnik proljeća u Zagrebu."
0:07:24,0:07:25,Znate šta je to?
0:07:28,0:07:39,"Ne palac, ne palac na miješalce, ali evo očito me brat jako drugačije doživljava, vjerojatno zbog mog krkog stasa."
0:07:43,0:07:49,Uglavnom evo ja ću pokušati da to predavanje bude primjenjivo i za druge struke i naravno i za žene.
0:07:49,0:07:54,es tim da ću evo o ženama ću se posebno osvrnuti pred kraj predavanja.
0:07:55,0:08:13,"Predavanja se zamislite u tri dijela, znači prvo bih naveo osnovne probleme koje ja vidim u pristupu i odnosu prema radu, nakon toga bih se kratko osvrnuo koji su po mom mišljenju glavni uzroci odnosno razlozi takvoga tih problema malo iz povijesnog konteksta i trenutnog stanja u društvu."
0:08:14,0:08:24,I onda za kraj tamo negdje oko ponoći onda bih pokušala definirati kakav bi taj odnos stvarno trebao biti i prema radu i pogotovo kroz prizmu duhovnosti.
0:08:25,0:08:34,"Znači osvrnuo bi se malo na radnike, poslodavce, obzirom da sam bio i jedan i drugi odnosno i dan danas ovisno kako koji dan."
0:08:37,0:08:41,"Prvo da krenemo od definicije rada, znači odnosno što bi to bio rad."
0:08:41,0:08:54,"Kaže Hrvatska enciklopedija, rad je svjesno organizirana, svrstishodna djelatnost ljudi radi postizanja nekog korisnog učinka koja zadovoljava određenu pojedinačnu ili društvenu potrebu."
0:08:54,0:09:09,"Znači to je neka svjetovna definicija koja je po meni vrlo ispravna i objašnjava samu bit rada, ali bez nekog dubljeg smisla, znači nedostaje osnovni čimbenik odnosno čovjek."
0:09:11,0:09:13,Da vidimo sada kako Crkva gleda na rad.
0:09:14,0:09:17,Dok sam pripremao temu onda sam proučavao encikliku sv.
0:09:17,0:09:18,Ivana Pavla II.
0:09:18,0:09:20,pod nazivom Radom čovjek.
0:09:21,0:09:40,"I u ovoj enciklici papa stvarno dobro obrađuje problem rada u društvu i donosi neke zaključke, ali to je upućeno široj društvenoj zajednici, znači onima koji mogu ne znam svojim odlukama utjecati na neke političke odluke o radu i na prava radnika."
0:09:40,0:09:47,"Ja bih se od sada više fokusirao na osobni pristup, najviše usmjeren u našem, našem užem krugu odnosno samim radnicima."
0:09:47,0:09:52,Jer i sam papovim ciklicima navodi da je prvi temelj vrednovanja rada sam čovjek.
0:09:52,0:09:59,"I koliko god kaže da je točno da je određen i pozvan raditi, rad postoji radi čovjeka a ne čovjek radi rada."
0:10:02,0:10:25,"Ako netko stvarno ima poticaj za neko šire društveno djelovanje što svakako podržavam i potičem, evo nedavno vam je tu bio i Gabrijel iz zajednice mladih za mir održao odlično predavanje na tu temu, za domovinu, pa mir u domovini, da, da, za mladi za domovinu, ispričavam se Gabrielu."
0:10:27,0:10:32,Imate to predavanje na YouTube kanalu i kažem takvima evo svakako preporučujem da pročitaju cikliku.
0:10:32,0:10:38,Ja ću iskoristiti neke dijelove i citirati nešto što bi bilo usko vezano za večerašnju temu.
0:10:40,0:10:48,"Znači kako papa definira rad i potrebu za radom, kaže papa crkva je uvjerena da je rad temeljna dimenzija ljudskog postojanja na Zemlji."
0:10:48,0:11:02,"Čovjek je slika Božja između ostalog po nalogu koju je primio od svoga Stvoritelja da podloži, da vlada Zemljom ispunjavajući taj nalog čovjek, svako ljudsko biće postaje odrazom djelovanja Stvoritelja svemira."
0:11:02,0:11:05,I gospodarsko nad Zemljom ostvaruje se u radu i po radu.
0:11:06,0:11:09,Znači od samih početaka Biblije mi smo pozvani na rad.
0:11:11,0:11:21,Još jedna definicija je djela o pravima radnika koja je po meni posebno aktualno današnje vrijeme kad svi traže neka prava a malo tko želi preuzeti obveze i dužnosti.
0:11:22,0:11:37,"Evo što Papa kaže, kaže čovjek je dužan raditi radi svoga bližnjega, pogotovo radi vlastite obitelji, ali i radi društva kojem pripada, radi naroda kojega je sin ili kći, radi svekolike ljudske obitelji čiji je član."
0:11:37,0:11:46,Zato jer je baštinik rada naraštaja koji su mu prethodili i jer je istovremeno sud tvorac budućnosti onih koji će doći za njega u tijeku povijesti.
0:11:48,0:11:55,"Znači, papa tu odlično navodi da svi mi koji sada živimo smo baštinici nečijega rada prije."
0:11:55,0:11:59,"Znači sve ono što imamo, sve što koristimo je netko svojim radom stekao."
0:11:59,0:12:10,I prema tome naša je dužnost ako već ne iz neke zahvalnosti prema njima pa onda barem prema nekim budućim naraštajima da i mi nešto ostavimo iza sebe odnosno svojim radom.
0:12:13,0:12:16,Evo sad bih naveo par stvari odnosno problematika u odnosu prema radu.
0:12:18,0:12:30,"Znači prema onom kako ja vidim stvari odnosno gdje vidim da je glavni problem u radu je što se rada prirode doživljava kao nešto negativno, kao prisila, kao nužno zlo."
0:12:31,0:12:37,U principu radimo kako bismo zaradili novce da bismo živjeli u vremenu kada ne radimo.
0:12:37,0:12:48,"Znači živimo poslije rada, živimo za vikendi i u godišnjim odmorima, a dok radimo to je ono nešto što se mora i tu nema života."
0:12:51,0:13:08,"I onda se svi čudimo kako nam vrijeme brzo proleti, a pola radnog, pola svoga budnog stanja provedemo na radu i ako gledamo na to kao neko zlo i čekamo kad će završiti naravno da nam vrijeme leti jer pola tog vremena ne živimo."
0:13:09,0:13:16,"Općenito rad u društvu je jako bezvrijeđen, pogotovo sam primijetio da ste se to odnosi na fizički rad na koji se gleda kao nešto loše."
0:13:17,0:13:19,Stvara se dojam kao da je sramota raditi.
0:13:19,0:13:25,"Evo na to ću se još kasnije malo osvrnuti iz nekih osobnih iskustava, ali toga sam se stvarno nagledao."
0:13:26,0:13:32,Sve kasnije se stupa u radni odnos odnos odnosno općenito se bježi od preuzimanja odgovornosti za svoj život.
0:13:34,0:13:38,"Odnos radnika prema poslodavcu, znači mislim prvenstveno tu na negativan odnos."
0:13:38,0:13:55,"Ovo je posebno izraženo u zadnje vrijeme, kažem opet govorim iz perspektive građevine obzirom da sam u tom području, velika je potražnja za radnicima i onda dolazi do čestih promjena radnih odnosa, otkazi se daju bez najave i ne znam šta sve već ne."
0:13:56,0:14:05,Također i odnos poslodavca prema radniku u smislu da radnici postaju samo sredstvo za rad odnosno za postizanje nekog cilja.
0:14:06,0:14:12,To je posebno svojstveno u kapitalizmu i na ovaj dio se papa posebno osvrće u svojoj enciklici.
0:14:13,0:14:21,Zatim imamo još krađena radno mjesto ili iskorištavanje položaja kao opće prihvaćen oblik ponašanja i zabušavanje odnosno nerad.
0:14:22,0:14:26,Znači svi ste vjerojatno čuli za onu ne možemo meni tako malo platiti koliko ja mogu malo raditi.
0:14:29,0:14:35,"Da, evo koji su glavni uzroci ovih problema koje sam naveo?"
0:14:36,0:14:46,"Što se tiče povijesnog nasljeđa, papa u svojoj ciklici navodi kako je stari vijek među ljudima uveo tipičnu diferencijaciju prema vrsti rada koji su obavljali."
0:14:46,0:14:57,I znači rad koji je od radnika tražio upotrebu fizičke snage odnosno rad mišića i ruku smatrao se nečasnim i nedostupnim slobodnog čovjeka i onda je bio namijenjen robovima.
0:14:57,0:15:01,Evo nažalost neki su po takvom načinu razmišljanja i dan danas srednjeg vijeka na jedan dan u srednjem vijeku.
0:15:03,0:15:08,"Međutim, ali Papa kaže kako je kršćanstvo u tom smislu napravilo temelj preokret pojmova."
0:15:09,0:15:20,"Znači polazit će od istine da je onaj koji iako Bog postao svemu sličan ljudima, naravno si u grijehu, najveći dio svog zemaljskog života proveo u svojoj tesarskoj radionici."
0:15:22,0:15:30,"Znači po meni jedna prekrasna slika, Isus je trideset godina radio kao tesar, a svega tri godine navještava evanđelje."
0:15:30,0:15:47,"Znači i tim svojim radom je sa svojim počivom Josipom je Isus posvetio svaki rad, pogotovo fizički rad, što znači da ova teza o nečasnom radu, odnosno nedostojno slobodnog čovjeka, isto je preokrenuto tamo."
0:15:49,0:16:06,"Nakon toga dolazi komunizam, odnosno ne odmah nakon, ali nešto novije, sustav koji je našim prostorima ostavio toliko traga da ćemo nažalost, ne znam, proći još vremena dok se oslobodimo tih negativnih posljedica komunizma u svim sferama života, ne samo rada."
0:16:08,0:16:16,"Na području rada komunizam u svojoj osnovnoj ideji u biti nije bio loš, znači posebno u smislu socijalne pravednosti i nekih prava radnika."
0:16:18,0:16:30,"Međutim, problem je u tome da su to oni koji nema sposobnost stvaranja, znači ne može raditi ništa novo, koristi ono što je Bog stvorio i što stvara i preokreće na zlo."
0:16:31,0:16:46,I što se tiče komunizma ispalo je da su ideje na našim prostorima i u cijelom svijetu koristili isključivo za političke svrhe i pretvorili su nešto sasvim drugo od onoga što je bila neka početna ideja.
0:16:47,0:16:52,Kod nas tu se događale po meni dvije krajnosti koje su negativno utjecale na rad.
0:16:54,0:17:18,"Znači bilo je, vidim malo tko od vas je živio u komunizmu, ima nas nekoliko koji se sjećaju tog vremena, znači bilo je područja koja su bila ajmo reći pod navodnike podobna i onda se događalo da se na tim područjima otvaraju tvornice, radna mjesta, velike građevinske firme i ljudi se zapošljavaju što je u osnovi bilo dobro."
0:17:18,0:17:41,"Međutim, zbog nekih ideoloških stavova odnosno stvaranja nekog prividnog blagostanja mira zaposlivalo se po dva tri čovjeka na jedno radno mjesto i onda je to rezultiralo i neradom i ljenošću i odnosno stvara se neka lažna slika blagostanja a u principu je država odnosno i te firme su samo tonule."
0:17:42,0:17:56,es druge strane imate mjesta koja su bila nepodobna za tadašnju vlast i koja se kažnjavala time da se tamo nije radilo ništa odnosno nije se razvijalo.
0:17:58,0:18:00,Ja osobno dolazim iz takvog mjesta.
0:18:00,0:18:08,"Vjerojatno po mom govoru ne bi bi nikada rekla, ali ja stvarno nisam iz Zagreba, a sam toliko tu da sam poprimio ovaj hercegački naglasak."
0:18:14,0:18:31,"Tako da je u tim našim područjima, to je, ja sam znači iz jednog sela iz Tomislav Grada, cijelo to područje i područje Hercegovine i mnoga druga područja u Hrvatskoj i u Bosni su bila takva da je, tko je rekao da je Bosna?"
0:18:32,0:18:33,Neka izađe.
0:18:37,0:18:57,"Nema vremena objasniti, ali događalo se to da su ljudi masovno iseljavali, išli su najprije očevi obitelji i nakon toga i cijele obitelji su iseljavali i ostala je jedna devastacija područja koje ono mi koji smo odozdo to jako dobro znamo."
0:18:59,0:19:18,"Ali i jedna je ova područja koja sam prva naveo, druga pogotovo Hrvatska i Bosna i Hercegovina su tu državu doživljavali kao neprijateljsku i onda se pojavio jedan način razmišljanja da je to neprijateljska država i da je sve što napraviš da je oštetiš da je u principu to pozitivno."
0:19:19,0:19:24,"I onda se dolazi do krađe na radnom mjestu, ono šta si god tuknuo u državi, dobro si napravio."
0:19:24,0:19:30,I problem je nastao kad smo mi dobili svoju državu da je taj mentalitet i način razmišljanja ostao i dalje takav.
0:19:30,0:19:36,"Znači dobili smo državu, krvavo smo je izborili ali i dalje se krade di tko stigne i kako stigne."
0:19:36,0:19:46,Znači to je recimo jedno nasljeđe iz komunizma i iz tog vremena dolazi i mito i korupcija koja je kasnije samo se više rasplansavala.
0:19:47,0:19:50,"Te priče da toga u komunizmu nije bilo, zaboravite."
0:19:51,0:20:07,"Nakon komunizma dolazi kapitalizam i nastaje kao neka opreka socijalizmu i komunizmu i u načelu je promovirao ideju kao imate onoliko koliko vrijedite i koliko ste sposoban toliko će zaraditi, a u osnovi podlaže sve profitu i zariadi."
0:20:08,0:20:16,Tako da sami rad i čovjek vrlo često se svodi na objekt i služi isključivo za stjecanje kapitala.
0:20:17,0:20:53,"U našoj državi, s komunizmom kapitalizma dolazi i do famozne privatizacije gdje po meni na površinu izbija samo ono negativno u društvu, znači kroz nerealno bogačenje dolazi do raslojavanja društva, velikih razlika između bogatih i siromašnih i tu se posebno stvara loša slika u odnosu prema radu jer svi žele na brzinu steći neko bogatstvo bez truda, bez noja jer su to vidjeli ne znam preko ovih nekih brzih nastanka brzih tajkuna koji su došli do novca na ko zna kakav način."
0:20:56,0:21:08,Najnovija informatizacija društva i društvene mreže su po meni jedan od većih problema odnosno razloga zašto dolazi do devastacije odnosa prema radu.
0:21:11,0:21:28,Znači činjenica da je preko interneta svijet postao globalno selo i da nam je jednim klikom miša dostupno sve moguće informacije je dovelo do toga da se odnos prema radu jako degradirao posebno kod mladih.
0:21:29,0:21:54,"Zato što su preplavljeni ne znam raznim zanimanjima kojima se opet promovira brza zarada bez truda, bez noja i ne znam, razne influenceri, ove instant zvijezde su po meni napravili više štete u nekoliko godina za rad nego svi ovi sustavi gore koje sam naveo u nekoliko desetljeća, a o moralu da i ne govorimo pošto nije ova tema mog predavanja."
0:21:55,0:22:18,"I još jedna stvar, spomenut ću politiku bez morala, to je ono što je Gabrijel iz Mladih za domovinu, tako mišljeno, odlično obradio, ja bih samo naveo njezin loš utjecaj na odnos prema radu u smislu da se stvara dojam da za dobar posao nije bitna sposobnost nego stranačka pripadnost."
0:22:18,0:22:22,"To ste vjerojatno svi čuli i toga se, toga se nagadale."
0:22:24,0:22:28,"E sad, kad smo naveli probleme i uzroke koje bi bilo rješenje."
0:22:29,0:22:35,Ako pogledamo ove uzroke što sam sada naveo ispada da i nismo tako loši kako nam je šta nas je sve gonjalo.
0:22:37,0:22:49,"Međutim, naravno da se ne možemo pomiriti s činjenicom i jedan od problema koji nisam naveo je stalno privacivanje odgovornosti i otkrivljavanje drugih za svoje probleme."
0:22:50,0:23:05,"To je ovaj famozni po meni sindrom foteljaša, znači sjedi se u fotelji i svi su mi drugi krivi zašto ja ne radim, zašto ja nemam posla, kriva je država, krivi su roditelji, tako da puno negativnih stvari."
0:23:07,0:23:10,Koje bi onda bilo rješenje za zdrav pristup prema radu?
0:23:10,0:23:14,Znači prvo i osnovno po meni treba promijeniti naš osobni stav prema radu.
0:23:16,0:23:31,"Ne želim ulaziti u vrstu poslani ni s čime se tko bavi, ali ako mi na rad gledamo kao na nužno zlo ono kako sam naveo i samo sredstvo da bismo došli do nekih novaca kako bismo pod navodnicima živjeli izvan rada onda smo u ozbiljnim problemima."
0:23:32,0:23:42,"Znači, jer to će s vremenom izazivati samo ogorčenje, frustraciju, sve više stresa i posljedice ozbiljne zdravstvene a i duhovne probleme."
0:23:44,0:23:59,"I vjerojatno ste svi čuli priču o dva zidara, znači kad, kad dva čovjeka koja, koja rade opet na građevini jel zidaju i nisu, nisu, zaposleni su."
0:24:00,0:24:09,"I kad i kaže, pita jednoga šta radi i on onako nervozan odgovara, kaže da ne vidi šta radiš, pa evo cijeli dan samo slažem ciglu na ciglu."
0:24:10,0:24:18,"I onda pita njegovu kolege koji radi praktički isti posao šta ti radiš, kaže gradim kuće, gradim domove u kojima će živjeti obitelji, u kojima će se djeca igrati."
0:24:19,0:24:22,"Znači isti posao, dva različita pristupa prema poslu."
0:24:22,0:24:28,"Možete zamisliti koji od njih sretni, koji odlazi sretan na posao, koji odlazi sretan s posla, a koji dolazi s ogorčenjem."
0:24:29,0:24:33,Znači treba promijeniti pristup prema radu.
0:24:34,0:24:54,"Znači ako mi na rad gledamo kao na priliku da prehranimo sebe, da prehranimo svoju obitelj, da se možemo brinuti za nekoga za kog smo odgovorni, da ne znam, da se sa svojim radnim kolegama družimo i razgovaramo, ne ogovaramo nego razgovaramo i da iz svog rada gledamo korist učinke za firmu i za društvo."
0:24:54,0:25:38,"Znači ako ne znam, jedan učitelj ili profesor koji radi u školi na svoj rad gleda kao na to kako odgaja buduće generacije, kako dio sebe ugrađuje u buduće naraštaje, a ne kako se samo bori sa delikventima, mislim, iz čega je nažalost sve više ili ne znam ako jedan komunalni radnik razmišlja o svom radu kako čini grad čišćim i ljepšim što u biti čini a ne kako skuplja smeće onda nas ti poslovi izgrađuju i usrećuju čovjeka i onda se na posao ne ide sa grčem u željucu nego se na posao ide sretan i s posla se vraća sretan i onda živimo i u onom vremenu kad smo na poslu ne samo izvan posla."
0:25:38,0:25:40,Znači presudna je promjena percepcije rada.
0:25:42,0:25:47,Ono što sam ja kroz svoje iskustvo u radu s ljudima naučio da postoje dva tipa ljudi.
0:25:47,0:25:54,"Znači imate ljude koji traže kako se nešto može riješiti, imate ljude koji traže kako se nešto ne može riješiti."
0:25:55,0:25:57,"Nažalost, ovih drugih je sve više."
0:25:58,0:26:03,Ovi drugi će vam za neku stvar naći dvadeset razloga načina kako se nešto ne može riješiti.
0:26:03,0:26:07,"Šta god vi njega pitate ne može, ne može zbog ovog, ne može zbog onoga."
0:26:08,0:26:16,"Ja sam toga u svom poslu nagledao ono ne znam koliko puta ne zoveš, na gradilištu ne može, šta god kažiš može, lovu ne može."
0:26:16,0:26:17,Znači sto razloga zašto ne može.
0:26:17,0:26:23,"Onda dođeš tamo i vidiš da, ali dovoljan je samo jedan način kako se može i sve se riješi."
0:26:23,0:26:32,"Međutim, kroz ovo kako se ne može, se stvara takva neko negativnost i onda je to zarazno."
0:26:32,0:26:38,Ja sam to doživljavao kad dođete imate osjećaj kao da se neki crni oblak širi i lovi sve okolo.
0:26:38,0:26:46,"Ovaj priča zašto nešto ne može, zašto nešto katastrofi i onda se svi samo uključuju i onda vam se to stvori ono rondanje oko vas, više ne znate gdje ste."
0:26:47,0:26:57,"A jednako tako ako donesete rješenje, kad prebacite na pozitivu, isto se širi i pozitivna je zarazna, samo je treba donijeti na posao."
0:26:57,0:27:01,"Znači budite oni koji rješavaju probleme, a ne koji ih stvaraju."
0:27:01,0:27:07,"Evo, to vam je moja poruka za posao, znači budite oni koji donose rješenja."
0:27:09,0:27:47,"Ovo što sam naveo da je rad u društvu općenito obezrijedljen, posebno fizički rad, to kažem, toga stvarno nagledam, evo kažem iz jednog, iz jednog svog iskustva kad sam radili smo nešto na jednom fakultetu smo nešto radili, zonu sam dva rođaka koji su studirali, nisu iz zajednice bili tada, još nisam bio u zajednici i dečki nose ne znam, nešto smo rušili, neke ormare, sjetio sam se da je još drug Tito ovaj otvorio tu školu, pa su bili ogočeni zašto rušimo ormare."
0:27:48,0:27:58,"I onako dok njih dvojica nose neka žena im otvara vrata i kaže e dečki moji ili da ste htjeli, da ste htjeli učiti sad ne morali to raditi."
0:27:59,0:28:04,"I ništa, oni su to odradili, kasnije meni govori i onda se meni javi, zar je normalno da je takav pristup prema radu?"
0:28:04,0:28:13,"Znači umjesto da im kaže svaka čast dečki, mislim što najbolji od njih dvojica su odlični studenti bili, završili su fakultet, znači učili su, ali ovaj, zar je bitno?"
0:28:13,0:28:18,"Znači, vidiš dva mlada momka koja hoće raditi i onda i ti ubijaš u startu pojam."
0:28:19,0:28:22,"Ja ne znam koja je ta žena mogla biti profesorica s fakulteta, mogla je biti starša tamo."
0:28:22,0:28:25,Ali nažalost je takva klima u društvu.
0:28:25,0:28:28,"Netko radi fizički, mlada osoba radi fizički i to je sramota."
0:28:28,0:28:29,Trebao se učiti.
0:28:29,0:28:35,"Evo ja sam naučio ne znam koliko škola pa mi opet najdraži je fizički rad, najbolje se osjećam kad radim fizički."
0:28:38,0:28:45,Tako da kažem to okruženje treba on početi od sebe mijenjati pa valjda će se onda dalje mijenjati u društvu.
0:28:50,0:28:52,Jel znate razliku između besplatnog i džabe?
0:28:54,0:28:56,Kažu u školu ste išli besplatno ali džabe.
0:29:03,0:29:05,Znači ne postoji nečasan rad.
0:29:05,0:29:19,"Ako se radi pošteno, ako se radi časno, svaki rad nije bitno koja je vrsta rada, da li je to fizički, da li je to rad u zajednici, da li je to full timer, to je časan rad mišljenje, to je časan rad."
0:29:22,0:29:26,Cijente rad drugih ljudi i neovisno o kojem poslu se radi.
0:29:28,0:29:35,Ovaj problem sa sve kasnijim stupanjem u radni odnos po meni je prije svega problem odgoja koji dolazi iz obitelji.
0:29:36,0:29:59,"Znači radne navike se stvaraju stvarno u najranijoj dobi i za to nam trebaju stvarno zdrave obitelji u kojima će roditelji biti prvo primjer svojoj djeci odnosno primjer, ali zdravi primjer gdje će oni od svojih roditelja učiti kako se radi i kako se odnosi prema radu i od najranijih dana usmjeravati svoju djecu prema radu."
0:30:00,0:30:04,I ne štiti i po i ne štiti pod izlikom ako sam se ja patio neće moje dijete.
0:30:04,0:30:23,"Znači to ste isto vjerojatno čuli, Ivan zna to je bilo karakteristično za naše područje pogotovo za generaciju naših roditelja koji su krenuli u svijet radit i stvarno se na radno slomili i onda su iz dobre namjere je bila takav stav ja se patio neće moja djeca."
0:30:26,0:30:29,Po meni se tako stvaraju poluinvalidi koji su nesposobni za život.
0:30:29,0:30:34,Znači naša obveza je odgojiti dijete spremno za život a ne živjeti umjesto njega.
0:30:34,0:30:40,Znači ne možete vi cijeli život zamijeniti svoje dijete na poslu i krajnji slučaj je zašto bi.
0:30:41,0:30:49,"Ja znam da živimo u vremenu kad je malo teže to posao, ali svako vrijeme nosi svoje, svaka kuka na vrijeme, sad je najteže vrijeme."
0:30:50,0:30:56,"Dosta nas je prošlo, proživjelo rad, zar tada nije bilo teže vrijeme za odgoj djecu pa se opet odgajalo."
0:30:56,0:31:19,"Tako da treba naći načina da se djeci od najranijih dana usadi taj pozitivan odnos prema radu, da se stvaraju neke radne navike, naravno primjerene njihovoj dobi, ne morate ih sad tjerati da rade ne znam šta, neću spominjati svoje dijete i to vjerojatno ne prati neki iz obitelji."
0:31:23,0:31:29,Priča da je dugo školovanje razlog zašto se kasno počinje s radom ili stupa u brak i rađa djecu po meni isto ne drži vodu.
0:31:30,0:31:38,Znači pogotovo evo članovi zajednice nanovorođeni su je višestruko demantirali i još uvijek demantiraju.
0:31:39,0:31:45,"Evo neki su tu s djecom, a mladi su, premladi."
0:31:47,0:31:52,Znači dolazimo do ovoga loš odnos radnika prema poslodavcu.
0:31:52,0:31:57,"E sad ovo mi je bolna točka u zadnje vrijeme, a u stvari nije u zadnje već jako dugo."
0:31:59,0:32:16,"Dajem vam savjet da sam stvarno radio svašta i bio sam i poslodavac i vlasnik firme i ne želim braniti, ja tu ni radnike ni poslodavce želim samo detektira neke krive pristupe kod jednih i kod drugih koji izazivaju probleme prvo samima sebi pa onda i ostalima."
